[2019-11-18 15:10:50,909]-[INFO]-CommuServer(389)日志配置设置成功!
[2019-11-18 15:24:20,040]-[DEBUG]-FileLogDao(167)查询cm_file_recv表[0]条数据.
[2019-11-18 15:24:20,040]-[DEBUG]-FileLogDao(168)查询需要处理的文件结束
[2019-11-18 15:24:20,040]-[DEBUG]-FileLogDao(205)批量更新cm_file_recv表状态，共[0]条数据.
[2019-11-18 15:24:23,030]-[DEBUG]-TkTDSDao(40)查询需要处理的配票数据..
[2019-11-18 15:24:23,031]-[DEBUG]-TKFileDataInDBThread(30)pool-2-thread-1没有需要处理的消息
[2019-11-18 15:24:23,031]-[DEBUG]-TKFileDataInDBThread(30)pool-2-thread-1没有需要处理的消息
[2019-11-18 15:24:23,031]-[DEBUG]-TKFileDataInDBThread(30)pool-2-thread-1没有需要处理的消息
[2019-11-18 15:24:23,031]-[DEBUG]-TKFileDataInDBThread(30)pool-2-thread-1没有需要处理的消息
[2019-11-18 15:24:23,031]-[DEBUG]-TKFileDataInDBThread(30)pool-2-thread-2没有需要处理的消息
[2019-11-18 15:24:23,034]-[DEBUG]-TkTDSDao(72)查询到0条配票数据
[2019-11-18 15:24:23,034]-[DEBUG]-ConstructMessageTDS(56)未查询到数据...
[2019-11-18 15:24:23,034]-[DEBUG]-TKInterfaceThread(48)票务文件解析任务开始...
[2019-11-18 15:24:23,034]-[DEBUG]-FileLogDao(133)查询需要处理的文件开始
[2019-11-18 15:24:23,039]-[DEBUG]-FileLogDao(167)查询cm_file_recv表[0]条数据.
[2019-11-18 15:24:23,039]-[DEBUG]-FileLogDao(168)查询需要处理的文件结束
[2019-11-18 15:24:23,039]-[DEBUG]-FileLogDao(205)批量更新cm_file_recv表状态，共[0]条数据.
[2019-11-18 15:24:26,106]-[DEBUG]-TKFileDataInDBThread(30)pool-2-thread-5没有需要处理的消息
[2019-11-18 15:24:26,106]-[DEBUG]-TKFileDataInDBThread(30)pool-2-thread-5没有需要处理的消息
[2019-11-18 15:24:26,106]-[DEBUG]-TKFileDataInDBThread(30)pool-2-thread-5没有需要处理的消息
[2019-11-18 15:24:26,106]-[DEBUG]-TKFileDataInDBThread(30)pool-2-thread-5没有需要处理的消息
[2019-11-18 15:24:26,106]-[DEBUG]-TKFileDataInDBThread(30)pool-2-thread-5没有需要处理的消息
[2019-11-18 15:24:26,109]-[DEBUG]-TkTDSDao(40)查询需要处理的配票数据..
[2019-11-18 15:24:26,120]-[DEBUG]-TkTDSDao(72)查询到0条配票数据
[2019-11-18 15:24:26,120]-[DEBUG]-ConstructMessageTDS(56)未查询到数据...
[2019-11-18 15:24:26,120]-[DEBUG]-TKInterfaceThread(48)票务文件解析任务开始...
[2019-11-18 15:24:26,120]-[DEBUG]-FileLogDao(133)查询需要处理的文件开始
[2019-11-18 15:24:26,147]-[DEBUG]-FileLogDao(167)查询cm_file_recv表[0]条数据.
[2019-11-18 15:24:26,147]-[DEBUG]-FileLogDao(168)查询需要处理的文件结束
[2019-11-18 15:24:26,147]-[DEBUG]-FileLogDao(205)批量更新cm_file_recv表状态，共[0]条数据.
[2019-11-18 15:24:27,179]-[DEBUG]-MessageQueueManager(183)172.20.16.199 - 消息缓存队列现有1个消息未处理
[2019-11-18 15:24:27,179]-[DEBUG]-MessageQueueManager(183)172.20.16.199 - 消息缓存队列现有2个消息未处理
[2019-11-18 15:24:27,179]-[DEBUG]-MessageQueueManager(183)172.20.16.199 - 消息缓存队列现有3个消息未处理
[2019-11-18 15:24:27,179]-[DEBUG]-MessageQueueManager(183)172.20.16.199 - 消息缓存队列现有4个消息未处理
[2019-11-18 15:24:27,179]-[DEBUG]-MessageQueueManager(183)172.20.16.199 - 消息缓存队列现有5个消息未处理
[2019-11-18 15:24:27,179]-[DEBUG]-MessageQueueManager(183)172.20.16.199 - 消息缓存队列现有6个消息未处理
[2019-11-18 15:24:27,179]-[DEBUG]-MessageQueueManager(183)172.20.16.242 - 消息缓存队列现有1个消息未处理
[2019-11-18 15:24:27,179]-[DEBUG]-MessageQueueManager(183)172.20.16.242 - 消息缓存队列现有2个消息未处理
[2019-11-18 15:24:27,180]-[DEBUG]-MessageQueueManager(183)172.20.16.242 - 消息缓存队列现有3个消息未处理
[2019-11-18 15:24:27,180]-[DEBUG]-MessageQueueManager(183)172.20.16.242 - 消息缓存队列现有4个消息未处理
[2019-11-18 15:24:27,180]-[DEBUG]-MessageQueueManager(183)172.20.16.242 - 消息缓存队列现有5个消息未处理
[2019-11-18 15:24:27,180]-[DEBUG]-MessageQueueManager(183)172.20.16.242 - 消息缓存队列现有6个消息未处理
[2019-11-18 15:24:27,180]-[DEBUG]-MessageQueueManager(183)172.20.16.242 - 消息缓存队列现有7个消息未处理
[2019-11-18 15:24:27,180]-[DEBUG]-MessageQueueManager(183)172.20.16.242 - 消息缓存队列现有8个消息未处理
[2019-11-18 15:24:27,180]-[DEBUG]-MessageQueueManager(183)172.20.16.242 - 消息缓存队列现有9个消息未处理
[2019-11-18 15:24:27,180]-[DEBUG]-MessageQueueManager(183)172.20.16.242 - 消息缓存队列现有10个消息未处理
[2019-11-18 15:24:27,180]-[DEBUG]-MessageQueueManager(183)172.20.16.242 - 消息缓存队列现有11个消息未处理
[2019-11-18 15:24:27,180]-[DEBUG]-MessageQueueManager(183)172.20.16.242 - 消息缓存队列现有12个消息未处理
[2019-11-18 15:24:27,180]-[DEBUG]-MessageQueueManager(183)172.20.16.242 - 消息缓存队列现有13个消息未处理
[2019-11-18 15:24:27,180]-[DEBUG]-MessageQueueManager(183)172.20.16.242 - 消息缓存队列现有14个消息未处理
[2019-11-18 15:24:27,180]-[DEBUG]-MessageQueueManager(183)172.20.16.242 - 消息缓存队列现有15个消息未处理
[2019-11-18 15:24:27,180]-[DEBUG]-MessageQueueManager(183)172.20.16.242 - 消息缓存队列现有16个消息未处理
[2019-11-18 15:24:27,180]-[DEBUG]-MessageQueueManager(183)172.20.16.242 - 消息缓存队列现有17个消息未处理
[2019-11-18 15:24:27,180]-[DEBUG]-MessageQueueManager(183)172.20.16.242 - 消息缓存队列现有18个消息未处理
[2019-11-18 15:24:27,180]-[DEBUG]-MessageQueueManager(183)172.20.16.242 - 消息缓存队列现有19个消息未处理
[2019-11-18 15:24:27,180]-[DEBUG]-MessageQueueManager(183)172.20.16.242 - 消息缓存队列现有20个消息未处理
[2019-11-18 15:24:27,180]-[DEBUG]-MessageQueueManager(183)172.20.16.242 - 消息缓存队列现有21个消息未处理
[2019-11-18 15:24:27,180]-[DEBUG]-MessageQueueManager(183)172.20.16.242 - 消息缓存队列现有22个消息未处理
[2019-11-18 15:24:27,180]-[DEBUG]-MessageQueueManager(183)172.20.16.85 - 消息缓存队列现有1个消息未处理
[2019-11-18 15:24:27,180]-[DEBUG]-MessageQueueManager(183)172.20.16.85 - 消息缓存队列现有2个消息未处理
[2019-11-18 15:24:27,181]-[DEBUG]-MessageQueueManager(183)172.20.16.85 - 消息缓存队列现有3个消息未处理
[2019-11-18 15:24:27,181]-[DEBUG]-MessageQueueManager(183)172.20.16.85 - 消息缓存队列现有4个消息未处理
[2019-11-18 15:24:27,181]-[DEBUG]-MessageQueueManager(183)172.20.16.85 - 消息缓存队列现有5个消息未处理
[2019-11-18 15:24:27,181]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有1个消息未处理
[2019-11-18 15:24:27,181]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有2个消息未处理
[2019-11-18 15:24:27,181]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有3个消息未处理
[2019-11-18 15:24:27,181]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有4个消息未处理
[2019-11-18 15:24:27,181]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有5个消息未处理
[2019-11-18 15:24:27,181]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有6个消息未处理
[2019-11-18 15:24:27,181]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有7个消息未处理
[2019-11-18 15:24:27,181]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有8个消息未处理
[2019-11-18 15:24:27,181]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有9个消息未处理
[2019-11-18 15:24:27,181]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有10个消息未处理
[2019-11-18 15:24:27,181]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有11个消息未处理
[2019-11-18 15:24:27,181]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有12个消息未处理
[2019-11-18 15:24:27,181]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有13个消息未处理
[2019-11-18 15:24:27,181]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有14个消息未处理
[2019-11-18 15:24:27,181]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有15个消息未处理
[2019-11-18 15:24:27,181]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有16个消息未处理
[2019-11-18 15:24:27,181]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有17个消息未处理
[2019-11-18 15:24:27,182]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有18个消息未处理
[2019-11-18 15:24:27,182]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有19个消息未处理
[2019-11-18 15:24:27,182]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有20个消息未处理
[2019-11-18 15:24:27,182]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有21个消息未处理
[2019-11-18 15:24:27,182]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有22个消息未处理
[2019-11-18 15:24:27,182]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有23个消息未处理
[2019-11-18 15:24:27,182]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有24个消息未处理
[2019-11-18 15:24:27,182]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有25个消息未处理
[2019-11-18 15:24:27,182]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有26个消息未处理
[2019-11-18 15:24:27,182]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有27个消息未处理
[2019-11-18 15:24:27,182]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有28个消息未处理
[2019-11-18 15:24:27,182]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有29个消息未处理
[2019-11-18 15:24:27,182]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有30个消息未处理
[2019-11-18 15:24:27,182]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有31个消息未处理
[2019-11-18 15:24:27,182]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有32个消息未处理
[2019-11-18 15:24:27,182]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有33个消息未处理
[2019-11-18 15:24:27,182]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有34个消息未处理
[2019-11-18 15:24:27,182]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有35个消息未处理
[2019-11-18 15:24:27,182]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有36个消息未处理
[2019-11-18 15:24:27,182]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有37个消息未处理
[2019-11-18 15:24:27,182]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有38个消息未处理
[2019-11-18 15:24:27,182]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有39个消息未处理
[2019-11-18 15:24:27,182]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有40个消息未处理
[2019-11-18 15:24:27,183]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有41个消息未处理
[2019-11-18 15:24:27,183]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有42个消息未处理
[2019-11-18 15:24:27,183]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有43个消息未处理
[2019-11-18 15:24:27,183]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有44个消息未处理
[2019-11-18 15:24:27,183]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有45个消息未处理
[2019-11-18 15:24:27,183]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有46个消息未处理
[2019-11-18 15:24:27,183]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有47个消息未处理
[2019-11-18 15:24:27,183]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有48个消息未处理
[2019-11-18 15:24:27,183]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有49个消息未处理
[2019-11-18 15:24:27,183]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有50个消息未处理
[2019-11-18 15:24:27,183]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有51个消息未处理
[2019-11-18 15:24:27,183]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有52个消息未处理
[2019-11-18 15:24:27,183]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有53个消息未处理
[2019-11-18 15:24:27,183]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有54个消息未处理
[2019-11-18 15:24:27,183]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有55个消息未处理
[2019-11-18 15:24:27,183]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有56个消息未处理
[2019-11-18 15:24:27,183]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有57个消息未处理
[2019-11-18 15:24:27,183]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有58个消息未处理
[2019-11-18 15:24:27,183]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有59个消息未处理
[2019-11-18 15:24:27,183]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有60个消息未处理
[2019-11-18 15:24:27,183]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有61个消息未处理
[2019-11-18 15:24:27,183]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有62个消息未处理
[2019-11-18 15:24:27,183]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有63个消息未处理
[2019-11-18 15:24:27,183]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有64个消息未处理
[2019-11-18 15:24:27,184]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有65个消息未处理
[2019-11-18 15:24:27,184]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有66个消息未处理
[2019-11-18 15:24:27,184]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有67个消息未处理
[2019-11-18 15:24:27,184]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有68个消息未处理
[2019-11-18 15:24:27,184]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有69个消息未处理
[2019-11-18 15:24:27,184]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有70个消息未处理
[2019-11-18 15:24:27,184]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有71个消息未处理
[2019-11-18 15:24:27,184]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有72个消息未处理
[2019-11-18 15:24:29,031]-[DEBUG]-TkTDSDao(40)查询需要处理的配票数据..
[2019-11-18 15:24:29,032]-[DEBUG]-TKFileDataInDBThread(30)pool-2-thread-3没有需要处理的消息
[2019-11-18 15:24:29,032]-[DEBUG]-TKFileDataInDBThread(30)pool-2-thread-5没有需要处理的消息
[2019-11-18 15:24:29,032]-[DEBUG]-TKFileDataInDBThread(30)pool-2-thread-3没有需要处理的消息
[2019-11-18 15:24:29,032]-[DEBUG]-TKFileDataInDBThread(30)pool-2-thread-4没有需要处理的消息
[2019-11-18 15:24:29,032]-[DEBUG]-TKFileDataInDBThread(30)pool-2-thread-5没有需要处理的消息
[2019-11-18 15:24:29,034]-[DEBUG]-TkTDSDao(72)查询到0条配票数据
[2019-11-18 15:24:29,035]-[DEBUG]-ConstructMessageTDS(56)未查询到数据...
[2019-11-18 15:24:29,035]-[DEBUG]-TKInterfaceThread(48)票务文件解析任务开始...
[2019-11-18 15:24:29,035]-[DEBUG]-FileLogDao(133)查询需要处理的文件开始
[2019-11-18 15:24:29,037]-[DEBUG]-FileLogDao(167)查询cm_file_recv表[0]条数据.
[2019-11-18 15:24:29,038]-[DEBUG]-FileLogDao(168)查询需要处理的文件结束
[2019-11-18 15:24:29,038]-[DEBUG]-FileLogDao(205)批量更新cm_file_recv表状态，共[0]条数据.
[2019-11-18 15:24:32,031]-[DEBUG]-TkTDSDao(40)查询需要处理的配票数据..
[2019-11-18 15:24:32,032]-[DEBUG]-TKFileDataInDBThread(30)pool-2-thread-3没有需要处理的消息
[2019-11-18 15:24:32,032]-[DEBUG]-TKFileDataInDBThread(30)pool-2-thread-5没有需要处理的消息
[2019-11-18 15:24:32,032]-[DEBUG]-TKFileDataInDBThread(30)pool-2-thread-2没有需要处理的消息
[2019-11-18 15:24:32,032]-[DEBUG]-TKFileDataInDBThread(30)pool-2-thread-1没有需要处理的消息
[2019-11-18 15:24:32,032]-[DEBUG]-TKFileDataInDBThread(30)pool-2-thread-4没有需要处理的消息
[2019-11-18 15:24:32,035]-[DEBUG]-TkTDSDao(72)查询到0条配票数据
[2019-11-18 15:24:32,035]-[DEBUG]-ConstructMessageTDS(56)未查询到数据...
[2019-11-18 15:24:32,035]-[DEBUG]-TKInterfaceThread(48)票务文件解析任务开始...
[2019-11-18 15:24:32,035]-[DEBUG]-FileLogDao(133)查询需要处理的文件开始
[2019-11-18 15:24:32,038]-[DEBUG]-FileLogDao(167)查询cm_file_recv表[0]条数据.
[2019-11-18 15:24:32,038]-[DEBUG]-FileLogDao(168)查询需要处理的文件结束
[2019-11-18 15:24:32,038]-[DEBUG]-FileLogDao(205)批量更新cm_file_recv表状态，共[0]条数据.
[2019-11-18 15:24:35,031]-[DEBUG]-TkTDSDao(40)查询需要处理的配票数据..
[2019-11-18 15:24:35,031]-[DEBUG]-TKFileDataInDBThread(30)pool-2-thread-3没有需要处理的消息
[2019-11-18 15:24:35,032]-[DEBUG]-TKFileDataInDBThread(30)pool-2-thread-3没有需要处理的消息
[2019-11-18 15:24:35,032]-[DEBUG]-TKFileDataInDBThread(30)pool-2-thread-3没有需要处理的消息
[2019-11-18 15:24:35,032]-[DEBUG]-TKFileDataInDBThread(30)pool-2-thread-3没有需要处理的消息
[2019-11-18 15:24:35,032]-[DEBUG]-TKFileDataInDBThread(30)pool-2-thread-3没有需要处理的消息
[2019-11-18 15:24:35,035]-[DEBUG]-TkTDSDao(72)查询到0条配票数据
[2019-11-18 15:24:35,036]-[DEBUG]-ConstructMessageTDS(56)未查询到数据...
[2019-11-18 15:24:35,039]-[DEBUG]-ConstructMessagePSD(65)未查询到预制票数据...
[2019-11-18 15:24:35,039]-[DEBUG]-TKInterfaceThread(48)票务文件解析任务开始...
[2019-11-18 15:24:35,039]-[DEBUG]-FileLogDao(133)查询需要处理的文件开始
[2019-11-18 15:24:35,044]-[DEBUG]-FileLogDao(167)查询cm_file_recv表[0]条数据.
[2019-11-18 15:24:35,044]-[DEBUG]-FileLogDao(168)查询需要处理的文件结束
[2019-11-18 15:24:35,044]-[DEBUG]-FileLogDao(205)批量更新cm_file_recv表状态，共[0]条数据.
[2019-11-18 15:24:37,293]-[DEBUG]-MessageQueueManager(183)172.20.16.199 - 消息缓存队列现有1个消息未处理
[2019-11-18 15:24:37,293]-[DEBUG]-MessageQueueManager(183)172.20.16.199 - 消息缓存队列现有2个消息未处理
[2019-11-18 15:24:37,293]-[DEBUG]-MessageQueueManager(183)172.20.16.199 - 消息缓存队列现有3个消息未处理
[2019-11-18 15:24:37,294]-[DEBUG]-MessageQueueManager(183)172.20.16.199 - 消息缓存队列现有4个消息未处理
[2019-11-18 15:24:37,294]-[DEBUG]-MessageQueueManager(183)172.20.16.199 - 消息缓存队列现有5个消息未处理
[2019-11-18 15:24:37,294]-[DEBUG]-MessageQueueManager(183)172.20.16.199 - 消息缓存队列现有6个消息未处理
[2019-11-18 15:24:37,294]-[DEBUG]-MessageQueueManager(183)172.20.16.242 - 消息缓存队列现有1个消息未处理
[2019-11-18 15:24:37,294]-[DEBUG]-MessageQueueManager(183)172.20.16.242 - 消息缓存队列现有2个消息未处理
[2019-11-18 15:24:37,294]-[DEBUG]-MessageQueueManager(183)172.20.16.242 - 消息缓存队列现有3个消息未处理
[2019-11-18 15:24:37,294]-[DEBUG]-MessageQueueManager(183)172.20.16.242 - 消息缓存队列现有4个消息未处理
[2019-11-18 15:24:37,294]-[DEBUG]-MessageQueueManager(183)172.20.16.242 - 消息缓存队列现有5个消息未处理
[2019-11-18 15:24:37,294]-[DEBUG]-MessageQueueManager(183)172.20.16.242 - 消息缓存队列现有6个消息未处理
[2019-11-18 15:24:37,294]-[DEBUG]-MessageQueueManager(183)172.20.16.242 - 消息缓存队列现有7个消息未处理
[2019-11-18 15:24:37,294]-[DEBUG]-MessageQueueManager(183)172.20.16.242 - 消息缓存队列现有8个消息未处理
[2019-11-18 15:24:37,294]-[DEBUG]-MessageQueueManager(183)172.20.16.242 - 消息缓存队列现有9个消息未处理
[2019-11-18 15:24:37,294]-[DEBUG]-MessageQueueManager(183)172.20.16.242 - 消息缓存队列现有10个消息未处理
[2019-11-18 15:24:37,294]-[DEBUG]-MessageQueueManager(183)172.20.16.242 - 消息缓存队列现有11个消息未处理
[2019-11-18 15:24:37,294]-[DEBUG]-MessageQueueManager(183)172.20.16.242 - 消息缓存队列现有12个消息未处理
[2019-11-18 15:24:37,294]-[DEBUG]-MessageQueueManager(183)172.20.16.242 - 消息缓存队列现有13个消息未处理
[2019-11-18 15:24:37,294]-[DEBUG]-MessageQueueManager(183)172.20.16.242 - 消息缓存队列现有14个消息未处理
[2019-11-18 15:24:37,294]-[DEBUG]-MessageQueueManager(183)172.20.16.242 - 消息缓存队列现有15个消息未处理
[2019-11-18 15:24:37,294]-[DEBUG]-MessageQueueManager(183)172.20.16.242 - 消息缓存队列现有16个消息未处理
[2019-11-18 15:24:37,294]-[DEBUG]-MessageQueueManager(183)172.20.16.242 - 消息缓存队列现有17个消息未处理
[2019-11-18 15:24:37,294]-[DEBUG]-MessageQueueManager(183)172.20.16.242 - 消息缓存队列现有18个消息未处理
[2019-11-18 15:24:37,294]-[DEBUG]-MessageQueueManager(183)172.20.16.242 - 消息缓存队列现有19个消息未处理
[2019-11-18 15:24:37,294]-[DEBUG]-MessageQueueManager(183)172.20.16.242 - 消息缓存队列现有20个消息未处理
[2019-11-18 15:24:37,294]-[DEBUG]-MessageQueueManager(183)172.20.16.242 - 消息缓存队列现有21个消息未处理
[2019-11-18 15:24:37,294]-[DEBUG]-MessageQueueManager(183)172.20.16.242 - 消息缓存队列现有22个消息未处理
[2019-11-18 15:24:37,295]-[DEBUG]-MessageQueueManager(183)172.20.16.85 - 消息缓存队列现有1个消息未处理
[2019-11-18 15:24:37,295]-[DEBUG]-MessageQueueManager(183)172.20.16.85 - 消息缓存队列现有2个消息未处理
[2019-11-18 15:24:37,295]-[DEBUG]-MessageQueueManager(183)172.20.16.85 - 消息缓存队列现有3个消息未处理
[2019-11-18 15:24:37,295]-[DEBUG]-MessageQueueManager(183)172.20.16.85 - 消息缓存队列现有4个消息未处理
[2019-11-18 15:24:37,295]-[DEBUG]-MessageQueueManager(183)172.20.16.85 - 消息缓存队列现有5个消息未处理
[2019-11-18 15:24:37,295]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有1个消息未处理
[2019-11-18 15:24:37,295]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有2个消息未处理
[2019-11-18 15:24:37,295]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有3个消息未处理
[2019-11-18 15:24:37,295]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有4个消息未处理
[2019-11-18 15:24:37,295]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有5个消息未处理
[2019-11-18 15:24:37,295]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有6个消息未处理
[2019-11-18 15:24:37,295]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有7个消息未处理
[2019-11-18 15:24:37,295]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有8个消息未处理
[2019-11-18 15:24:37,295]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有9个消息未处理
[2019-11-18 15:24:37,295]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有10个消息未处理
[2019-11-18 15:24:37,295]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有11个消息未处理
[2019-11-18 15:24:37,295]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有12个消息未处理
[2019-11-18 15:24:37,295]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有13个消息未处理
[2019-11-18 15:24:37,295]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有14个消息未处理
[2019-11-18 15:24:37,295]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有15个消息未处理
[2019-11-18 15:24:37,295]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有16个消息未处理
[2019-11-18 15:24:37,295]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有17个消息未处理
[2019-11-18 15:24:37,295]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有18个消息未处理
[2019-11-18 15:24:37,295]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有19个消息未处理
[2019-11-18 15:24:37,296]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有20个消息未处理
[2019-11-18 15:24:37,296]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有21个消息未处理
[2019-11-18 15:24:37,296]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有22个消息未处理
[2019-11-18 15:24:37,296]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有23个消息未处理
[2019-11-18 15:24:37,296]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有24个消息未处理
[2019-11-18 15:24:37,296]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有25个消息未处理
[2019-11-18 15:24:37,296]-[DEBUG]-MessageQueueManager(183)172.20.18.138 - 消息缓存队列现有26个消息未处理
